MODULE,CONTRACT_REF_NO,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,EVENT_SEQ_NO,EVENT_DATE,EVENT_CODE,CONTRACT_STATUS,AUTH_STATUS,NEW_VERSION_INDICATOR,REVERSED_EVENT_SEQ_NO,EVENT_VALUE_DATE,ECA_STATUS,WORKFLOW_STATUS,RATE_REVISION_STATUS,RELEASE_BY,RELEASE_DT_STAMP,RATE_ASSIGNED_BY,RATE_ASSIGN_DT_STAMP,RATE_ASSIGN_AUTH_BY,RATE_ASSIGN_AUTH_DT_STAMP,INFORM_STATUS,TRN_TYPE,CUTOFF_STATUS,CUTOFF_EVENT_SEQ_NO,TXN_ID,TXN_BRANCH
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-14,CHECKER_ID_1,2026-07-14,653507,2026-07-14,EVEN,C,A,N,4652,2026-07-14,E,WO,RA,RELEASE_BY_1,2026-07-14,RATE_ASSIGNE,2026-07-14,RATE_ASSIGN_,2026-07-14,I,TRN_TYPE_1,C,4153,TXN0000000000001290,015
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-15,CHECKER_ID_1,2026-07-15,561452,2026-07-15,EVEN,C,A,N,4127,2026-07-15,E,WO,RA,RELEASE_BY_1,2026-07-15,RATE_ASSIGNE,2026-07-15,RATE_ASSIGN_,2026-07-15,I,TRN_TYPE_1,C,5479,TXN0000000000001291,016
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-16,CHECKER_ID_1,2026-07-16,765194,2026-07-16,EVEN,C,A,N,5390,2026-07-16,E,WO,RA,RELEASE_BY_1,2026-07-16,RATE_ASSIGNE,2026-07-16,RATE_ASSIGN_,2026-07-16,I,TRN_TYPE_1,C,1418,TXN0000000000001292,017
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-17,CHECKER_ID_1,2026-07-17,459566,2026-07-17,EVEN,C,A,N,368,2026-07-17,E,WO,RA,RELEASE_BY_1,2026-07-17,RATE_ASSIGNE,2026-07-17,RATE_ASSIGN_,2026-07-17,I,TRN_TYPE_1,C,3605,TXN0000000000001293,018
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-18,CHECKER_ID_1,2026-07-18,970025,2026-07-18,EVEN,C,A,N,6294,2026-07-18,E,WO,RA,RELEASE_BY_1,2026-07-18,RATE_ASSIGNE,2026-07-18,RATE_ASSIGN_,2026-07-18,I,TRN_TYPE_1,C,1161,TXN0000000000001294,019
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-19,CHECKER_ID_1,2026-07-19,968827,2026-07-19,EVEN,C,A,N,9887,2026-07-19,E,WO,RA,RELEASE_BY_1,2026-07-19,RATE_ASSIGNE,2026-07-19,RATE_ASSIGN_,2026-07-19,I,TRN_TYPE_1,C,2715,TXN0000000000001295,020
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-20,CHECKER_ID_1,2026-07-20,140287,2026-07-20,EVEN,C,A,N,8929,2026-07-20,E,WO,RA,RELEASE_BY_1,2026-07-20,RATE_ASSIGNE,2026-07-20,RATE_ASSIGN_,2026-07-20,I,TRN_TYPE_1,C,258,TXN0000000000001296,021
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-21,CHECKER_ID_1,2026-07-21,643749,2026-07-21,EVEN,C,A,N,7354,2026-07-21,E,WO,RA,RELEASE_BY_1,2026-07-21,RATE_ASSIGNE,2026-07-21,RATE_ASSIGN_,2026-07-21,I,TRN_TYPE_1,C,4826,TXN0000000000001297,022
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-22,CHECKER_ID_1,2026-07-22,971159,2026-07-22,EVEN,C,A,N,3299,2026-07-22,E,WO,RA,RELEASE_BY_1,2026-07-22,RATE_ASSIGNE,2026-07-22,RATE_ASSIGN_,2026-07-22,I,TRN_TYPE_1,C,7010,TXN0000000000001298,023
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-07-23,CHECKER_ID_1,2026-07-23,725057,2026-07-23,EVEN,C,A,N,9749,2026-07-23,E,WO,RA,RELEASE_BY_1,2026-07-23,RATE_ASSIGNE,2026-07-23,RATE_ASSIGN_,2026-07-23,I,TRN_TYPE_1,C,3211,TXN0000000000001299,024
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-07-24,CHECKER_ID_1,2026-07-24,193599,2026-07-24,EVEN,C,A,N,176,2026-07-24,E,WO,RA,RELEASE_BY_1,2026-07-24,RATE_ASSIGNE,2026-07-24,RATE_ASSIGN_,2026-07-24,I,TRN_TYPE_1,C,5486,TXN0000000000001300,025
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-07-25,CHECKER_ID_1,2026-07-25,692269,2026-07-25,EVEN,C,A,N,8632,2026-07-25,E,WO,RA,RELEASE_BY_1,2026-07-25,RATE_ASSIGNE,2026-07-25,RATE_ASSIGN_,2026-07-25,I,TRN_TYPE_1,C,7304,TXN0000000000001301,001
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-07-26,CHECKER_ID_1,2026-07-26,181541,2026-07-26,EVEN,C,A,N,6471,2026-07-26,E,WO,RA,RELEASE_BY_1,2026-07-26,RATE_ASSIGNE,2026-07-26,RATE_ASSIGN_,2026-07-26,I,TRN_TYPE_1,C,1850,TXN0000000000001302,002
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-07-27,CHECKER_ID_1,2026-07-27,393216,2026-07-27,EVEN,C,A,N,3464,2026-07-27,E,WO,RA,RELEASE_BY_1,2026-07-27,RATE_ASSIGNE,2026-07-27,RATE_ASSIGN_,2026-07-27,I,TRN_TYPE_1,C,1672,TXN0000000000001303,003
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-07-28,CHECKER_ID_1,2026-07-28,753525,2026-07-28,EVEN,C,A,N,5735,2026-07-28,E,WO,RA,RELEASE_BY_1,2026-07-28,RATE_ASSIGNE,2026-07-28,RATE_ASSIGN_,2026-07-28,I,TRN_TYPE_1,C,5667,TXN0000000000001304,004
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-07-29,CHECKER_ID_1,2026-07-29,260001,2026-07-29,EVEN,C,A,N,1626,2026-07-29,E,WO,RA,RELEASE_BY_1,2026-07-29,RATE_ASSIGNE,2026-07-29,RATE_ASSIGN_,2026-07-29,I,TRN_TYPE_1,C,6815,TXN0000000000001305,005
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-07-30,CHECKER_ID_1,2026-07-30,968518,2026-07-30,EVEN,C,A,N,8413,2026-07-30,E,WO,RA,RELEASE_BY_1,2026-07-30,RATE_ASSIGNE,2026-07-30,RATE_ASSIGN_,2026-07-30,I,TRN_TYPE_1,C,7875,TXN0000000000001306,006
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-07-31,CHECKER_ID_1,2026-07-31,462336,2026-07-31,EVEN,C,A,N,5399,2026-07-31,E,WO,RA,RELEASE_BY_1,2026-07-31,RATE_ASSIGNE,2026-07-31,RATE_ASSIGN_,2026-07-31,I,TRN_TYPE_1,C,5941,TXN0000000000001307,007
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-08-01,CHECKER_ID_1,2026-08-01,480612,2026-08-01,EVEN,C,A,N,34,2026-08-01,E,WO,RA,RELEASE_BY_1,2026-08-01,RATE_ASSIGNE,2026-08-01,RATE_ASSIGN_,2026-08-01,I,TRN_TYPE_1,C,6997,TXN0000000000001308,008
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-08-02,CHECKER_ID_1,2026-08-02,561945,2026-08-02,EVEN,C,A,N,4495,2026-08-02,E,WO,RA,RELEASE_BY_1,2026-08-02,RATE_ASSIGNE,2026-08-02,RATE_ASSIGN_,2026-08-02,I,TRN_TYPE_1,C,7421,TXN0000000000001309,009
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-03,CHECKER_ID_1,2026-08-03,696193,2026-08-03,EVEN,C,A,N,9367,2026-08-03,E,WO,RA,RELEASE_BY_1,2026-08-03,RATE_ASSIGNE,2026-08-03,RATE_ASSIGN_,2026-08-03,I,TRN_TYPE_1,C,7539,TXN0000000000001310,010
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-04,CHECKER_ID_1,2026-08-04,944276,2026-08-04,EVEN,C,A,N,1183,2026-08-04,E,WO,RA,RELEASE_BY_1,2026-08-04,RATE_ASSIGNE,2026-08-04,RATE_ASSIGN_,2026-08-04,I,TRN_TYPE_1,C,4524,TXN0000000000001311,011
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-05,CHECKER_ID_1,2026-08-05,24986,2026-08-05,EVEN,C,U,N,3713,2026-08-05,E,WO,RA,RELEASE_BY_1,2026-08-05,RATE_ASSIGNE,2026-08-05,RATE_ASSIGN_,2026-08-05,I,TRN_TYPE_1,C,4963,TXN0000000000001312,012
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-06,CHECKER_ID_1,2026-08-06,309946,2026-08-06,EVEN,C,A,N,2662,2026-08-06,E,WO,RA,RELEASE_BY_1,2026-08-06,RATE_ASSIGNE,2026-08-06,RATE_ASSIGN_,2026-08-06,I,TRN_TYPE_1,C,4256,TXN0000000000001313,013
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-07,CHECKER_ID_1,2026-08-07,539547,2026-08-07,EVEN,C,A,N,6606,2026-08-07,E,WO,RA,RELEASE_BY_1,2026-08-07,RATE_ASSIGNE,2026-08-07,RATE_ASSIGN_,2026-08-07,I,TRN_TYPE_1,C,6483,TXN0000000000001314,014
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-08,CHECKER_ID_1,2026-08-08,765871,2026-08-08,EVEN,C,A,N,1707,2026-08-08,E,WO,RA,RELEASE_BY_1,2026-08-08,RATE_ASSIGNE,2026-08-08,RATE_ASSIGN_,2026-08-08,I,TRN_TYPE_1,C,9491,TXN0000000000001315,015
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-09,CHECKER_ID_1,2026-08-09,226498,2026-08-09,EVEN,C,A,N,3141,2026-08-09,E,WO,RA,RELEASE_BY_1,2026-08-09,RATE_ASSIGNE,2026-08-09,RATE_ASSIGN_,2026-08-09,I,TRN_TYPE_1,C,4061,TXN0000000000001316,016
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-10,CHECKER_ID_1,2026-08-10,49126,2026-08-10,EVEN,C,A,N,543,2026-08-10,E,WO,RA,RELEASE_BY_1,2026-08-10,RATE_ASSIGNE,2026-08-10,RATE_ASSIGN_,2026-08-10,I,TRN_TYPE_1,C,2007,TXN0000000000001317,017
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-11,CHECKER_ID_1,2026-08-11,863590,2026-08-11,EVEN,C,A,N,7015,2026-08-11,E,WO,RA,RELEASE_BY_1,2026-08-11,RATE_ASSIGNE,2026-08-11,RATE_ASSIGN_,2026-08-11,I,TRN_TYPE_1,C,3959,TXN0000000000001318,018
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-08-12,CHECKER_ID_1,2026-08-12,111548,2026-08-12,EVEN,C,A,N,3664,2026-08-12,E,WO,RA,RELEASE_BY_1,2026-08-12,RATE_ASSIGNE,2026-08-12,RATE_ASSIGN_,2026-08-12,I,TRN_TYPE_1,C,9739,TXN0000000000001319,019
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-13,CHECKER_ID_1,2026-08-13,670271,2026-08-13,EVEN,C,A,N,7841,2026-08-13,E,WO,RA,RELEASE_BY_1,2026-08-13,RATE_ASSIGNE,2026-08-13,RATE_ASSIGN_,2026-08-13,I,TRN_TYPE_1,C,4691,TXN0000000000001320,020
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-14,CHECKER_ID_1,2026-08-14,762989,2026-08-14,EVEN,C,A,N,1577,2026-08-14,E,WO,RA,RELEASE_BY_1,2026-08-14,RATE_ASSIGNE,2026-08-14,RATE_ASSIGN_,2026-08-14,I,TRN_TYPE_1,C,6483,TXN0000000000001321,021
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-15,CHECKER_ID_1,2026-08-15,518460,2026-08-15,EVEN,C,A,N,7531,2026-08-15,E,WO,RA,RELEASE_BY_1,2026-08-15,RATE_ASSIGNE,2026-08-15,RATE_ASSIGN_,2026-08-15,I,TRN_TYPE_1,C,3670,TXN0000000000001322,022
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-16,CHECKER_ID_1,2026-08-16,582655,2026-08-16,EVEN,C,A,N,5914,2026-08-16,E,WO,RA,RELEASE_BY_1,2026-08-16,RATE_ASSIGNE,2026-08-16,RATE_ASSIGN_,2026-08-16,I,TRN_TYPE_1,C,6975,TXN0000000000001323,023
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-17,CHECKER_ID_1,2026-08-17,42689,2026-08-17,EVEN,C,A,N,3164,2026-08-17,E,WO,RA,RELEASE_BY_1,2026-08-17,RATE_ASSIGNE,2026-08-17,RATE_ASSIGN_,2026-08-17,I,TRN_TYPE_1,C,4188,TXN0000000000001324,024
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-18,CHECKER_ID_1,2026-08-18,959718,2026-08-18,EVEN,C,A,N,4152,2026-08-18,E,WO,RA,RELEASE_BY_1,2026-08-18,RATE_ASSIGNE,2026-08-18,RATE_ASSIGN_,2026-08-18,I,TRN_TYPE_1,C,4636,TXN0000000000001325,025
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-19,CHECKER_ID_1,2026-08-19,706871,2026-08-19,EVEN,C,A,N,9101,2026-08-19,E,WO,RA,RELEASE_BY_1,2026-08-19,RATE_ASSIGNE,2026-08-19,RATE_ASSIGN_,2026-08-19,I,TRN_TYPE_1,C,893,TXN0000000000001326,001
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-20,CHECKER_ID_1,2026-08-20,237624,2026-08-20,EVEN,C,A,N,2535,2026-08-20,E,WO,RA,RELEASE_BY_1,2026-08-20,RATE_ASSIGNE,2026-08-20,RATE_ASSIGN_,2026-08-20,I,TRN_TYPE_1,C,2987,TXN0000000000001327,002
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-21,CHECKER_ID_1,2026-08-21,500022,2026-08-21,EVEN,C,A,N,2714,2026-08-21,E,WO,RA,RELEASE_BY_1,2026-08-21,RATE_ASSIGNE,2026-08-21,RATE_ASSIGN_,2026-08-21,I,TRN_TYPE_1,C,4236,TXN0000000000001328,003
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-08-22,CHECKER_ID_1,2026-08-22,601446,2026-08-22,EVEN,C,A,N,8795,2026-08-22,E,WO,RA,RELEASE_BY_1,2026-08-22,RATE_ASSIGNE,2026-08-22,RATE_ASSIGN_,2026-08-22,I,TRN_TYPE_1,C,2083,TXN0000000000001329,004
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-08-23,CHECKER_ID_1,2026-08-23,864792,2026-08-23,EVEN,C,A,N,7823,2026-08-23,E,WO,RA,RELEASE_BY_1,2026-08-23,RATE_ASSIGNE,2026-08-23,RATE_ASSIGN_,2026-08-23,I,TRN_TYPE_1,C,8341,TXN0000000000001330,005
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-08-24,CHECKER_ID_1,2026-08-24,264878,2026-08-24,EVEN,C,A,N,4410,2026-08-24,E,WO,RA,RELEASE_BY_1,2026-08-24,RATE_ASSIGNE,2026-08-24,RATE_ASSIGN_,2026-08-24,I,TRN_TYPE_1,C,2865,TXN0000000000001331,006
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-08-25,CHECKER_ID_1,2026-08-25,190485,2026-08-25,EVEN,C,A,N,6491,2026-08-25,E,WO,RA,RELEASE_BY_1,2026-08-25,RATE_ASSIGNE,2026-08-25,RATE_ASSIGN_,2026-08-25,I,TRN_TYPE_1,C,8355,TXN0000000000001332,007
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-08-26,CHECKER_ID_1,2026-08-26,399621,2026-08-26,EVEN,C,A,N,9386,2026-08-26,E,WO,RA,RELEASE_BY_1,2026-08-26,RATE_ASSIGNE,2026-08-26,RATE_ASSIGN_,2026-08-26,I,TRN_TYPE_1,C,4797,TXN0000000000001333,008
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-08-27,CHECKER_ID_1,2026-08-27,652733,2026-08-27,EVEN,C,A,N,1216,2026-08-27,E,WO,RA,RELEASE_BY_1,2026-08-27,RATE_ASSIGNE,2026-08-27,RATE_ASSIGN_,2026-08-27,I,TRN_TYPE_1,C,3710,TXN0000000000001334,009
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-08-28,CHECKER_ID_1,2026-08-28,397272,2026-08-28,EVEN,C,U,N,8106,2026-08-28,E,WO,RA,RELEASE_BY_1,2026-08-28,RATE_ASSIGNE,2026-08-28,RATE_ASSIGN_,2026-08-28,I,TRN_TYPE_1,C,1836,TXN0000000000001335,010
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-08-29,CHECKER_ID_1,2026-08-29,218602,2026-08-29,EVEN,C,A,N,6684,2026-08-29,E,WO,RA,RELEASE_BY_1,2026-08-29,RATE_ASSIGNE,2026-08-29,RATE_ASSIGN_,2026-08-29,I,TRN_TYPE_1,C,9822,TXN0000000000001336,011
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-08-30,CHECKER_ID_1,2026-08-30,921082,2026-08-30,EVEN,C,A,N,484,2026-08-30,E,WO,RA,RELEASE_BY_1,2026-08-30,RATE_ASSIGNE,2026-08-30,RATE_ASSIGN_,2026-08-30,I,TRN_TYPE_1,C,2869,TXN0000000000001337,012
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-08-31,CHECKER_ID_1,2026-08-31,329866,2026-08-31,EVEN,C,A,N,3309,2026-08-31,E,WO,RA,RELEASE_BY_1,2026-08-31,RATE_ASSIGNE,2026-08-31,RATE_ASSIGN_,2026-08-31,I,TRN_TYPE_1,C,2964,TXN0000000000001338,013
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-09-01,CHECKER_ID_1,2026-09-01,89295,2026-09-01,EVEN,C,A,N,5115,2026-09-01,E,WO,RA,RELEASE_BY_1,2026-09-01,RATE_ASSIGNE,2026-09-01,RATE_ASSIGN_,2026-09-01,I,TRN_TYPE_1,C,9859,TXN0000000000001339,014
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-02,CHECKER_ID_1,2026-09-02,949340,2026-09-02,EVEN,C,A,N,2641,2026-09-02,E,WO,RA,RELEASE_BY_1,2026-09-02,RATE_ASSIGNE,2026-09-02,RATE_ASSIGN_,2026-09-02,I,TRN_TYPE_1,C,2446,TXN0000000000001340,015
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-03,CHECKER_ID_1,2026-09-03,46866,2026-09-03,EVEN,C,A,N,8602,2026-09-03,E,WO,RA,RELEASE_BY_1,2026-09-03,RATE_ASSIGNE,2026-09-03,RATE_ASSIGN_,2026-09-03,I,TRN_TYPE_1,C,3661,TXN0000000000001341,016
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-04,CHECKER_ID_1,2026-09-04,516481,2026-09-04,EVEN,C,A,N,4618,2026-09-04,E,WO,RA,RELEASE_BY_1,2026-09-04,RATE_ASSIGNE,2026-09-04,RATE_ASSIGN_,2026-09-04,I,TRN_TYPE_1,C,7020,TXN0000000000001342,017
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-05,CHECKER_ID_1,2026-09-05,553448,2026-09-05,EVEN,C,A,N,9751,2026-09-05,E,WO,RA,RELEASE_BY_1,2026-09-05,RATE_ASSIGNE,2026-09-05,RATE_ASSIGN_,2026-09-05,I,TRN_TYPE_1,C,1324,TXN0000000000001343,018
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-06,CHECKER_ID_1,2026-09-06,770643,2026-09-06,EVEN,C,A,N,5633,2026-09-06,E,WO,RA,RELEASE_BY_1,2026-09-06,RATE_ASSIGNE,2026-09-06,RATE_ASSIGN_,2026-09-06,I,TRN_TYPE_1,C,2373,TXN0000000000001344,019
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-07,CHECKER_ID_1,2026-09-07,17771,2026-09-07,EVEN,C,A,N,1978,2026-09-07,E,WO,RA,RELEASE_BY_1,2026-09-07,RATE_ASSIGNE,2026-09-07,RATE_ASSIGN_,2026-09-07,I,TRN_TYPE_1,C,405,TXN0000000000001345,020
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-08,CHECKER_ID_1,2026-09-08,828663,2026-09-08,EVEN,C,A,N,7374,2026-09-08,E,WO,RA,RELEASE_BY_1,2026-09-08,RATE_ASSIGNE,2026-09-08,RATE_ASSIGN_,2026-09-08,I,TRN_TYPE_1,C,5019,TXN0000000000001346,021
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-09,CHECKER_ID_1,2026-09-09,548102,2026-09-09,EVEN,C,A,N,8190,2026-09-09,E,WO,RA,RELEASE_BY_1,2026-09-09,RATE_ASSIGNE,2026-09-09,RATE_ASSIGN_,2026-09-09,I,TRN_TYPE_1,C,3041,TXN0000000000001347,022
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-10,CHECKER_ID_1,2026-09-10,406197,2026-09-10,EVEN,C,A,N,156,2026-09-10,E,WO,RA,RELEASE_BY_1,2026-09-10,RATE_ASSIGNE,2026-09-10,RATE_ASSIGN_,2026-09-10,I,TRN_TYPE_1,C,7430,TXN0000000000001348,023
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-09-11,CHECKER_ID_1,2026-09-11,850620,2026-09-11,EVEN,C,A,N,1745,2026-09-11,E,WO,RA,RELEASE_BY_1,2026-09-11,RATE_ASSIGNE,2026-09-11,RATE_ASSIGN_,2026-09-11,I,TRN_TYPE_1,C,8325,TXN0000000000001349,024
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-12,CHECKER_ID_1,2026-09-12,467599,2026-09-12,EVEN,C,A,N,9791,2026-09-12,E,WO,RA,RELEASE_BY_1,2026-09-12,RATE_ASSIGNE,2026-09-12,RATE_ASSIGN_,2026-09-12,I,TRN_TYPE_1,C,5256,TXN0000000000001350,025
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-13,CHECKER_ID_1,2026-09-13,454270,2026-09-13,EVEN,C,A,N,7507,2026-09-13,E,WO,RA,RELEASE_BY_1,2026-09-13,RATE_ASSIGNE,2026-09-13,RATE_ASSIGN_,2026-09-13,I,TRN_TYPE_1,C,7275,TXN0000000000001351,001
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-14,CHECKER_ID_1,2026-09-14,485905,2026-09-14,EVEN,C,A,N,970,2026-09-14,E,WO,RA,RELEASE_BY_1,2026-09-14,RATE_ASSIGNE,2026-09-14,RATE_ASSIGN_,2026-09-14,I,TRN_TYPE_1,C,3104,TXN0000000000001352,002
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-15,CHECKER_ID_1,2026-09-15,13300,2026-09-15,EVEN,C,A,N,3815,2026-09-15,E,WO,RA,RELEASE_BY_1,2026-09-15,RATE_ASSIGNE,2026-09-15,RATE_ASSIGN_,2026-09-15,I,TRN_TYPE_1,C,6830,TXN0000000000001353,003
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-16,CHECKER_ID_1,2026-09-16,101517,2026-09-16,EVEN,C,A,N,9555,2026-09-16,E,WO,RA,RELEASE_BY_1,2026-09-16,RATE_ASSIGNE,2026-09-16,RATE_ASSIGN_,2026-09-16,I,TRN_TYPE_1,C,9356,TXN0000000000001354,004
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-17,CHECKER_ID_1,2026-09-17,189763,2026-09-17,EVEN,C,A,N,2358,2026-09-17,E,WO,RA,RELEASE_BY_1,2026-09-17,RATE_ASSIGNE,2026-09-17,RATE_ASSIGN_,2026-09-17,I,TRN_TYPE_1,C,5439,TXN0000000000001355,005
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-18,CHECKER_ID_1,2026-09-18,784490,2026-09-18,EVEN,C,A,N,1583,2026-09-18,E,WO,RA,RELEASE_BY_1,2026-09-18,RATE_ASSIGNE,2026-09-18,RATE_ASSIGN_,2026-09-18,I,TRN_TYPE_1,C,5302,TXN0000000000001356,006
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-19,CHECKER_ID_1,2026-09-19,345107,2026-09-19,EVEN,C,A,N,4941,2026-09-19,E,WO,RA,RELEASE_BY_1,2026-09-19,RATE_ASSIGNE,2026-09-19,RATE_ASSIGN_,2026-09-19,I,TRN_TYPE_1,C,7517,TXN0000000000001357,007
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-20,CHECKER_ID_1,2026-09-20,773858,2026-09-20,EVEN,C,U,N,809,2026-09-20,E,WO,RA,RELEASE_BY_1,2026-09-20,RATE_ASSIGNE,2026-09-20,RATE_ASSIGN_,2026-09-20,I,TRN_TYPE_1,C,8571,TXN0000000000001358,008
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-09-21,CHECKER_ID_1,2026-09-21,848620,2026-09-21,EVEN,C,A,N,8903,2026-09-21,E,WO,RA,RELEASE_BY_1,2026-09-21,RATE_ASSIGNE,2026-09-21,RATE_ASSIGN_,2026-09-21,I,TRN_TYPE_1,C,3346,TXN0000000000001359,009
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-09-22,CHECKER_ID_1,2026-09-22,947471,2026-09-22,EVEN,C,A,N,8832,2026-09-22,E,WO,RA,RELEASE_BY_1,2026-09-22,RATE_ASSIGNE,2026-09-22,RATE_ASSIGN_,2026-09-22,I,TRN_TYPE_1,C,3403,TXN0000000000001360,010
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-09-23,CHECKER_ID_1,2026-09-23,359628,2026-09-23,EVEN,C,A,N,6366,2026-09-23,E,WO,RA,RELEASE_BY_1,2026-09-23,RATE_ASSIGNE,2026-09-23,RATE_ASSIGN_,2026-09-23,I,TRN_TYPE_1,C,2438,TXN0000000000001361,011
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-09-24,CHECKER_ID_1,2026-09-24,403963,2026-09-24,EVEN,C,A,N,7572,2026-09-24,E,WO,RA,RELEASE_BY_1,2026-09-24,RATE_ASSIGNE,2026-09-24,RATE_ASSIGN_,2026-09-24,I,TRN_TYPE_1,C,6255,TXN0000000000001362,012
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-09-25,CHECKER_ID_1,2026-09-25,884811,2026-09-25,EVEN,C,A,N,2371,2026-09-25,E,WO,RA,RELEASE_BY_1,2026-09-25,RATE_ASSIGNE,2026-09-25,RATE_ASSIGN_,2026-09-25,I,TRN_TYPE_1,C,342,TXN0000000000001363,013
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-09-26,CHECKER_ID_1,2026-09-26,504851,2026-09-26,EVEN,C,A,N,6389,2026-09-26,E,WO,RA,RELEASE_BY_1,2026-09-26,RATE_ASSIGNE,2026-09-26,RATE_ASSIGN_,2026-09-26,I,TRN_TYPE_1,C,7635,TXN0000000000001364,014
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-09-27,CHECKER_ID_1,2026-09-27,786295,2026-09-27,EVEN,C,A,N,5532,2026-09-27,E,WO,RA,RELEASE_BY_1,2026-09-27,RATE_ASSIGNE,2026-09-27,RATE_ASSIGN_,2026-09-27,I,TRN_TYPE_1,C,9641,TXN0000000000001365,015
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-09-28,CHECKER_ID_1,2026-09-28,869857,2026-09-28,EVEN,C,A,N,5887,2026-09-28,E,WO,RA,RELEASE_BY_1,2026-09-28,RATE_ASSIGNE,2026-09-28,RATE_ASSIGN_,2026-09-28,I,TRN_TYPE_1,C,7272,TXN0000000000001366,016
